Led Zeppelin Tribute,Eastbourne College Theatre,"@coda_led_zeppelin_tribute, @eastbournecollege",2022-10-15T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Back in Time,Eastbourne Working Men’s Club,"",2022-10-15T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The Jackals,Emerald Bar,"",2022-10-15T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Dave B,The Fishermens,@eastbournefishermens,2022-10-15T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Brotherhood,Garden Bar,"@brotherhood_ebo, @gardenbareastbourne",2022-10-15T00:00:00+00:00,2023-05-12 21:00:00 +0100,
The 808s,Langney Sports Club,@wearethe808s,2022-10-15T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Double Tap,The Prince Albert,@thedoubletapband,2022-10-15T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Con Brio,Printers Playhouse,"",2022-10-15T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The Manfreds,Royal Hippodrome,@the_manfreds,2022-10-15T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Mel Hayes + Will Taylor,Under Ground Theatre,"@melhayesmusic, @undergroundtheatre.eb",2022-10-15T00:00:00+00:00,2023-05-12 10:00:00 +0100,
Dynamite,Drop in the Ocean,"",2022-10-16T00:00:00+00:00,2023-05-12 14:00:00 +0100,2023-05-12 17:00:00 +0100
Rick Bonner’s Birthday Show,Printers Playhouse,@rickbonner1,2022-10-16T00:00:00+00:00,2023-05-12 18:00:00 +0100,2023-05-12 20:00:00 +0100
Andy King - Elvis Presley Tribute,The Red Lion Stone Cross,@theredlionstonecross,2022-10-16T00:00:00+00:00,2023-05-12 18:00:00 +0100,
Johnny Sings Jazz,The Windsor Tavern,@the_windsor22,2022-10-16T00:00:00+00:00,2023-05-12 19:00:00 +0100,
*SOLD OUT* The Veltmans Stan-H The Tellums,The Grove Theatre Bar,"@theveltmans, @stanh_music, @thetellums, @grovetheatreeastbourne",2022-10-04T00:00:00+00:00,,
Paul Watson,Dem Shish,"",2022-10-05T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 21:30:00 +0100
Winter Wilson,The Lamb,"@winterwilson.music, @eastbournelambfolk, @lamb1790",2022-10-05T00:00:00+00:00,2023-05-12 20:00:00 +0100,
The Illegal Eagles,Congress Theatre,"@theillegaleagles, @eastbourne_theatres",2022-10-06T00:00:00+00:00,2023-05-12 19:30:00 +0100,
The Spooky Wagons,Dem Shish,@the.spooky.wagons,2022-10-06T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 21:30:00 +0100
Tom Fitzpatrick,Ninkaci,"@tomfitzpatrickuk, @ninkaci_eastbourne",2022-10-06T00:00:00+00:00,2023-05-12 20:00:00 +0100,
The Art of Miracles,Beerarama,@beerarama_,2022-10-07T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Mel Hayes,Belgian Cafe,"@melhayesmusic, @thebelgiancafeeastbourne",2022-10-07T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Kevin Jones,Crown and Anchor,@crownanchoreastbourne,2022-10-07T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Rockin Robbins,Emerald Bar,"@rockinrobbins2022, @the.emeraldbar",2022-10-07T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Go Commando,The Prince Albert,"@gocommandoband, @theprincealbert.eastbourne",2022-10-07T00:00:00+00:00,,
Delta 7,Printers Playhouse,"@delta7cool, @printers_playhouse",2022-10-07T00:00:00+00:00,2023-05-12 18:00:00 +0100,2023-05-12 22:00:00 +0100
Eastbourne Beer Festival Zachary Dogwood Bowie Music,Winter Garden,"@zacharydogwood, @bowie_music, @eb_beerfestival",2022-10-07T00:00:00+00:00,,
"Carys, Alex & Simon",Belgian Cafe,@carysmaimusic,2022-10-08T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Howling Grooves,The British Queen,"",2022-10-08T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The Watson Brothers,Crown and Anchor,"",2022-10-08T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Harry Court (1-4pm) Rockin Robbins (5-8pm),Drop in the Ocean,"@harry_a_court, @dropintheoceaneb_",2022-10-08T00:00:00+00:00,,
The Phoenix Fires,Emerald Bar,@thephoenixfires,2022-10-08T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The Rockin’ Ambassadors,The Fishermens,"@rockinambassadors, @eastbournefishermens",2022-10-08T00:00:00+00:00,2023-05-12 20:00:00 +0100,
David Ford,The Frontier Bar,"@davidfordmusic, @the_frontierbar",2022-10-08T00:00:00+00:00,2023-05-12 19:00:00 +0100,
Go Commando,Garden Bar,@gardenbareastbourne,2022-10-08T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Ska-per,Jesters,"@ska_per_uk, @jesterseastbourne",2022-10-08T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Fat Freddie and the Queens,Lansdowne Hotel,"@fatfreddieandthequeens, @lansdownehotel",2022-10-08T00:00:00+00:00,2023-05-12 19:00:00 +0100,
80s Scratch Band,The Prince Albert,"",2022-10-08T00:00:00+00:00,2023-05-12 21:00:00 +0100,
A Tribute to Amy: The Amy Winehouse Celebration,Royal Hippodrome,"@atributetoamy, @royalhippodrome",2022-10-08T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Folk Like Us,Under Ground Theatre,@undergroundtheatre.eb,2022-10-08T00:00:00+00:00,2023-05-12 10:00:00 +0100,
Ricky Ross- Short Stories Vol. 2,Devonshire Park Theatre,@rickyrossofficial,2022-10-09T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Owen Donovan,Jesters,"",2022-10-09T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Eban Brown’s Stylistics Songbook Tour,Royal Hippodrome,@browneba,2022-10-09T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Paul Watson,Dem Shish,"@paulguitarwatson, @dem.shish",2022-09-28T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 21:30:00 +0100
Neal Richardson’s “The Maximalist”,The Fishermen’s Club,"@splashpointjazz, @eastbournefishermens",2022-09-28T00:00:00+00:00,2023-05-12 20:00:00 +0100,
The Spooky Wagons,Dem Shish,@the.spooky.wagons,2022-09-29T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 21:30:00 +0100
Stage Door Jazz Club,The Stage Door,@stagedoorpub,2022-09-29T00:00:00+00:00,2023-05-12 20:00:00 +0100,
The Buskin’ Biker,Belgian Cafe,@thebelgiancafeeastbourne,2022-09-30T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Black River,Buskers Bar,"@blackriversoutheast, @buskers_eastbourne_",2022-09-30T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Emma Cranham,Crown and Anchor,@crownanchoreastbourne,2022-09-30T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Stereo Kings,The Crown,"@stereokingsofficial, @thecrowneastbourne",2022-09-30T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Rockin Robbins,Emerald Bar,"@rockinrobbins2022, @the.emeraldbar",2022-09-30T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Guy & Jamie’s Zen Relics,Jesters,"@guyandjamieszenrelics, @jesterseastbourne",2022-09-30T00:00:00+00:00,,
Kangaroo Juice,The Prince Albert,@kangaroojuice,2022-09-30T00:00:00+00:00,2023-05-12 21:00:00 +0100,
The Golgis,Printers Playhouse,"@thegolgis, @printers_playhouse",2022-09-30T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Fast Love: The Tribute to George Michael,Royal Hippodrome,"@fastlovetour, @royalhippodrome",2022-09-30T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Phil Mills,Belgian Cafe,"",2022-10-01T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Rewind 45,The British Queen,@rewind45band,2022-10-01T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Autumn Sounds Concert Pt 2,Community Wise,"@theveltmans, @freedom_from_fibro",2022-10-01T00:00:00+00:00,2023-05-12 18:30:00 +0100,2023-05-12 22:00:00 +0100
Ska’d It Up,Crown and Anchor,"",2022-10-01T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Glam Rox *CANCELLED*,The Eagle,"@glamroxband, @theeagleeb",2022-10-01T00:00:00+00:00,2023-05-12 21:00:00 +0100,
The Normans,Eastbourne Working Men’s Club,@thenormansrock,2022-10-01T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Hi-Fi Collective,Emerald Bar,@hificollectiveband,2022-10-01T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Guy Sowden,The Fishermen’s Club,@guysowdon,2022-10-01T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The Remedy,Garden Bar,@gardenbareastbourne,2022-10-01T00:00:00+00:00,2023-05-12 21:00:00 +0100,
The Buskin Biker,Langney Sports Club,"",2022-10-01T00:00:00+00:00,2023-05-12 21:00:00 +0100,
No Mustang,The Prince Albert,@theprincealbert.eastbourne,2022-10-01T00:00:00+00:00,2023-05-12 21:00:00 +0100,
The Jus’ Geoff Show,Under Ground Theatre,@undergroundtheatreeb,2022-10-01T00:00:00+00:00,2023-05-12 10:00:00 +0100,
Oktoberfest,Winter Gardens,"@feastivalevents, @thebierkellerboys, @eastbourne_theatres",2022-10-01T00:00:00+00:00,2023-05-12 18:00:00 +0100,2023-05-12 23:00:00 +0100
21 Whiskeys,"The Red Lion, Stone Cross",@theredlion_stonecross,2022-10-02T00:00:00+00:00,2023-05-12 18:00:00 +0100,
Ceol Na Mara,The Frontier Bar,"@ceol.na.mara, @the_frontierbar",2022-10-02T00:00:00+00:00,2023-05-12 16:30:00 +0100,2023-05-12 19:30:00 +0100
The Billy Joel Songbook,Congress Theatre,"@eliopace, @eastbourne_theatres",2022-09-20T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Luch Stefano,Dem Shish,"@luchstefano, @dem.shish",2022-09-20T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 21:30:00 +0100
The Spooky Wagons,Dem Shish,@the.spooky.wagons,2022-09-22T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 21:30:00 +0100
Tina Bridgman,Belgian Cafe,@thebelgiancafeeastbourne,2022-09-23T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
The King’s Voice starring Gordon Hendricks,Congress Theatre,@gordonhendricksofficial,2022-09-23T00:00:00+00:00,2023-05-12 19:30:00 +0100,
The Normans,Crown and Anchor,"@thenormansrock, @crownanchoreastbourne",2022-09-23T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Bowie Music,Emerald Bar,"@bowie_music, @the.emeraldbar",2022-09-23T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The Sherbet Fountains,Garden Bar,"@thezenrelics, @gardenbareastbourne",2022-09-23T00:00:00+00:00,,
Whisky Business,The Prince Albert,@theprincealbert.eastbourne,2022-09-23T00:00:00+00:00,,
Grace and Danger,Printer’s Playhouse,"@grace.and.danger, @printers_playhouse",2022-09-23T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Carys Mai & Alex De Rico,Belgian Cafe,@carysmaimusic,2022-09-24T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Guy Sowdon,The British Queen,@guysowdon,2022-09-24T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Glam Rox,Crown and Anchor,@glamroxband,2022-09-24T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Go Commando,Drop in the Ocean,"@gocommandoband, @dropintheoceaneb_",2022-09-24T00:00:00+00:00,2023-05-12 13:00:00 +0100,2023-05-12 16:00:00 +0100
Naked Bass,Emerald Bar,@nakedbassband,2022-09-24T00:00:00+00:00,,
"An Evening of John, Paul & Noel",Garden Bar,@johnpaulandnoel,2022-09-24T00:00:00+00:00,,
Pandamonium,The Prince Albert,@panda_gram2021,2022-09-24T00:00:00+00:00,,
Owen Donovan,Printer’s Playhouse,"",2022-09-24T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The Bohemians: Queen Greatest Hits Tour,Royal Hippodrome,"",2022-09-24T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Terry Lees & Natasha + John & Di Cullen,Under Ground Theatre,@undergroundtheatreeb,2022-09-24T00:00:00+00:00,2023-05-12 10:00:00 +0100,
Jimbo (1-3pm) Hot Damn (3.30-6.30pm),Drop in the Ocean,@hotdamnfunctionband,2022-09-25T00:00:00+00:00,,
Jazz & Blues Jam Night,The Stage Door,@stagedoorpub,2022-09-15T00:00:00+00:00,,
The Spooky Wagons,Dem Shish,"@the.spooky.wagons, @dem.shish",2022-09-15T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Jay Hunter,Belgian Cafe,@thebelgiancafeeastbourne,2022-09-16T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Stereo Kings,Buskers Bar,"@stereokingsofficial, @buskers_eastbourne_",2022-09-16T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Kevin Jones,Crown & Anchor,@crownanchoreastbourne,2022-09-16T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Sammy,Drop in the Ocean,@dropintgeoceaneb_,2022-09-16T00:00:00+00:00,2023-05-12 15:00:00 +0100,2023-05-12 18:00:00 +0100
James Hunt,The Farm Friday Street,@farmfridayst,2022-09-16T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Magical Songs from the Musicals,The Grove Theatre,@grovetheatreeastbourne,2022-09-16T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Bethany Walsh,Jesters,"@_bethanywalshmusic, @jesterseastbourne",2022-09-16T00:00:00+00:00,2023-05-12 20:00:00 +0100,
The Spooky Wagons,The Lamb Inn,@lamb1790,2022-09-16T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Ska-per,The Prince Albert,"@ska_per_uk, @theprincealbert.eastbourne",2022-09-16T00:00:00+00:00,,
Zachary Dogwood,Printer’s Playhouse,"@zacharydogwood, @printers_playhouse",2022-09-16T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Tom Fitzpatrick,That Coffee Place,"@tomfitzpatrickuk, @thatcoffeeplaceeastbourne",2022-09-16T00:00:00+00:00,2023-05-12 14:00:00 +0100,
Kuda,Belgian Cafe,"",2022-09-17T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Brotherhood,Crown & Anchor,@brotherhood_ebo,2022-09-17T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Rewind 45 (2-5pm) Claire (6-9pm),Drop in the Ocean,@rewind45band,2022-09-17T00:00:00+00:00,,
Stereo Kings,The Eagle,@theeagleeb,2022-09-17T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Secret Agents,Eastbourne Working Men’s Club,"",2022-09-17T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Kilda Street,Emerald Bar,@the.emeraldbar,2022-09-17T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Kryton Rock,The Fishermen’s,@eastbournefishermens,2022-09-17T00:00:00+00:00,,
The Normans,Garden Bar,"@thenormansrock, @gardenbareastbourne",2022-09-17T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Hardwicke Circus,Jesters,@hardwickecircus,2022-09-17T00:00:00+00:00,2023-05-12 20:00:00 +0100,
En Heat Mike Fillery & the Other Two,Printer’s Playhouse,"@mikefillery, @enheatband",2022-09-17T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The Rolling Clones,Royal Hippodrome,"@rollingclones, @royalhippodrome",2022-09-17T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Joseph Peters & Keith Willson,Under Ground Theatre,@undergroundtheatreeb,2022-09-17T00:00:00+00:00,2023-05-12 10:00:00 +0100,2023-05-12 00:00:00 +0100
Shannon Lawless,Beerarama,@beerarama_,2022-09-18T00:00:00+00:00,2023-05-12 15:00:00 +0100,
Stormy-T and Bluesman’s Lane (12-3pm) The Funk Soul Brothers (3.30-6.30pm),Drop in the Ocean,@routetotheblues,2022-09-18T00:00:00+00:00,,
The Spooky Wagons,Dem Shish,"@the.spooky.wagons, @dem.shish",2022-09-08T00:00:00+00:00,,
Hall Hammond,Belgian Cafe,"@hall.hammond, @thebelgiancafeeastbourne",2022-09-09T00:00:00+00:00,,
New Blue Shoes,The Crown & Anchor,@crownanchoreastbourne,2022-09-09T00:00:00+00:00,,
Rockin Robbins (4-7pm),Drop in the Ocean,"@rockinrobbins2022, @dropintheoceaneb_",2022-09-09T00:00:00+00:00,,
The Buskin Biker,Jesters,@jesterseastbourne,2022-09-09T00:00:00+00:00,,
Rewind 45,The Prince Albert,"@rewind45band, @theprincealbert.eastbourne",2022-09-09T00:00:00+00:00,,
Con Brio,Printer’s Playhouse,@printers_playhouse,2022-09-09T00:00:00+00:00,,
Amongst Liars Album Release Party,Temple Bar,"@amongstliars, @thievesofliberty, @saudadeuk_theband, @wearenunn, @temple_eastbourne",2022-09-09T00:00:00+00:00,,
Bedraggled,The Crown & Anchor,@bedraggled_band,2022-09-10T00:00:00+00:00,,
The Kavemen,The Emerald Bar,"@thekavemen, @the.emeraldbar",2022-09-10T00:00:00+00:00,,
The Sherbet Fountains,The Fishermens,"@guysowdon, @eastbournefishermens",2022-09-10T00:00:00+00:00,,
The Watson Brothers,Garden Bar,"@paulguitarwatson, @gardenbareastbourne",2022-09-10T00:00:00+00:00,,
Jim Murray and Alex & Mary (10am),Under Ground Theatre,@undergroundtheatreeb,2022-09-10T00:00:00+00:00,,
Mary Grace,"The Red Lion, Stone Cross",@theredlionstonecross,2022-09-11T00:00:00+00:00,,
Vibe 5,Ninkaci,@ninkaci_eastbourne,2022-09-01T00:00:00+00:00,,
Phil Mills,The Belgian Cafe,@thebelgiancafeeastbourne,2022-09-02T00:00:00+00:00,,
The 808s,The Crown and Anchor,"@wearethe808s, @crownanchoreastbourne",2022-09-02T00:00:00+00:00,,
Em (3-6pm),Drop in the Ocean,@dropintgeoceaneb_,2022-09-02T00:00:00+00:00,,
Sophie Mullan,The Emerald Bar,@the.emeraldbar,2022-09-02T00:00:00+00:00,,
Rockin Robbins,The Prince Albert,"@rockinrobbins2022, @theprincealbert.eastbourne",2022-09-02T00:00:00+00:00,,
The Light Keepers,Printers Playhouse,@printers_playhouse,2022-09-02T00:00:00+00:00,,
Mel Hayes,The Belgian Cafe,@melhayesmusic,2022-09-03T00:00:00+00:00,,
Pandamonium,The Crown and Anchor,@panda_gram2021,2022-09-03T00:00:00+00:00,,
Esme (12-3pm) The Rockin Ambassadors (3.30-6.30pm),Drop in the Ocean,@rockinambassadors,2022-09-03T00:00:00+00:00,,
Eastbourne Steampunk Ball,The Fishermen’s (upstairs),"@eastbournefishermens, @eastbournesteampunkfestival",2022-09-03T00:00:00+00:00,,
Double Tap,Garden Bar,"@thedoubletapband, @gardenbareastbourne",2022-09-03T00:00:00+00:00,,
Buster Shuffle Knocksville Mike Fillery & the Other Two,The Grove Theatre,"@bustershuffleofficial, @knocksville13, @mikefillery, @grovetheatreeastbourne",2022-09-03T00:00:00+00:00,,
Bang Tidy,The Prince Albert,@bangtidyband.uk,2022-09-03T00:00:00+00:00,,
The Watson Brothers,TU Social Club,@paulguitarwatson,2022-09-03T00:00:00+00:00,,
The Other Band (10am),The Under Ground Theatre,@undergroundtheatreeb,2022-09-03T00:00:00+00:00,,
The Spooky Wagons (3pm),The Farm Friday Street,"@the.spooky.wagons, @farmfridayst",2022-09-04T00:00:00+00:00,,
Mel Hayes,"The Red Lion, Stone Cross","@melhayesmusic, @theredlionstonecross",2022-09-04T00:00:00+00:00,,
The Spooky Wagons Duo,The Crown and Anchor,"@the.spooky.wagons, @crownanchoreastbourne",2022-08-25T00:00:00+00:00,,
Stage Door Jazz Club,The Stage Door,@stagedoorpub,2022-08-25T00:00:00+00:00,,
Mel Hayes,Belgian Cafe,"@melhayesmusic, @thebelgiancafeeastbourne",2022-08-26T00:00:00+00:00,,
The Waves,"The Crown, Old Town",@the.waves.functionband,2022-08-26T00:00:00+00:00,,
Sammy (3.30pm) Rockin Robbins (7pm),Drop in the Ocean,"@rockinrobbins2022, @dropintheoceaneb_",2022-08-26T00:00:00+00:00,,
Eastbourne Vintage Festival The Stardust Duo (11.45am-12.30pm) The Fabulous Red Diesel (12.30-1.30pm) Calli Malpas (1.15-2.15pm) Fauna Kate (2.15pm-3.00pm) Betty Baker  & The Swingtones (3.15pm-4.15pm) Rachel Farrow (4.15pm-5pm) DJ Music (5.20pm-6.15pm) Rouge Convention (6.15pm-7.15pm) The Flat Top Band (7.15pm to 8.15pm),Gildredge Park,"@stardustmusicduo, @fabreddiesel, @callimalpas, @fauna.kate, @bettybakerandtheswingtones, @rachelmagicalstuff, @carrotfestivals",2022-08-26T00:00:00+00:00,,
Sticky Fingers,Jesters,@jesterseastbourne,2022-08-26T00:00:00+00:00,,
Owen Donovan,Printers Playhouse,@printers_playhouse,2022-08-26T00:00:00+00:00,,
One Night of Adele,Royal Hippodrome,"@onenightofadele, @royalhippodrome",2022-08-26T00:00:00+00:00,,
The Janitors,Temple Bar,@temple_eastbourne,2022-08-26T00:00:00+00:00,,
Rooster Tail,Garden Bar,@gardenbareastbourne,2022-08-26T00:00:00+00:00,,
Dynamite (12-3pm) 100 Monkeys (4-7pm) Guy & Jamie’s Zen Relics (8-10pm),Drop in the Ocean,"@the100monkeys, @guyandjamieszenrelics, @dropintgeoceaneb_",2022-08-27T00:00:00+00:00,,
The Watson Brothers,Eastbourne Working Men’s Club,@paulguitarwatson,2022-08-27T00:00:00+00:00,,
Grace and Danger,The Emerald Bar,"@grace.and.danger, @the.emeraldbar",2022-08-27T00:00:00+00:00,,
Eastbourne Vintage Festival Abba Cover (11-11.45am) Fauna Kate (11.45am-12.30pm) Vinyl Matters (12.30-1.15pm) The Sea Gypsies (1.15-1.30pm) Dead Dolls (1.30-2.30pm) Stagg & Collins (2.45-3.45pm) Eastbourne Swingjive (4-4.30pm) The Barbarian Horde (5.10-6.15pm) Vinyl Matters (6.15-7.15pm) Spooky Wagons Band (7.15-8.15pm),Gildredge Park,"@fauna.kate, @deaddollsuk, @staggandcollins, @the.spooky.wagons, @carrotfestivals",2022-08-27T00:00:00+00:00,,
Eastbourne Feastival (Tribute Artists Festival) Cold Hearted (12.40pm) Dirt Royal (1.45pm) Jessie J (3pm) Coldplay (4.15pm) Little Mix (5.45pm)  Robbie Williams (7.15pm) Spice Girls (8.30pm),Hampden Park,"@dirtroyal, @karentomlinsonjustjessie, @ultimatecoldplay, @littlechixtour, @tonyasrobbie, @spicegirlstribute, @carrotfestivals",2022-08-27T00:00:00+00:00,,
Scott Chisholm & The Sexy Legends,Jesters,"@scottc_music, @jesterseastbourne",2022-08-27T00:00:00+00:00,,
Reece Chapman,Printers Playhouse,"@reecechapman_music, @printers_playhouse",2022-08-27T00:00:00+00:00,,
Spice Girls Tribute,Temple Bar,@abby_furness,2022-08-27T00:00:00+00:00,,
Black Strap Molasses (10am),Under Ground Theatre,@undergroundtheatreeb,2022-08-27T00:00:00+00:00,,
Len Phillips Swing Orchestra,Congress Theatre,@eastbourne_theatres,2022-08-28T00:00:00+00:00,,
Rewind 45 (12-3pm) Go Commando (3.30-6.30pm) The Criminal Records (7-10pm),Drop in the Ocean,"@rewind45band, @gocommandoband, @thecriminalrecords, @dropintheoceaneb_",2022-08-28T00:00:00+00:00,,
Eastbourne Vintage Festival Abba Cover (11-11.30am) The Swinging Magpies (11.30am-12.15pm) Vinyl Matters (12.15-1.00pm) Dead Dolls (1.00-1.45pm) Stagg & Collins (1.45-2.30pm) Kilda Street (2.20-3.15pm) Russell Jones (3.30-4.15pm) The Fabulous Cure (4.15-5pm) Vinyl Matters (5.20-6.15pm) The Good Souls (6.15-7.15pm) Copperhead (7.15-8.15pm),Gildredge Park,"@swingingmagpies, @deaddollsuk, @staggandcollins, @russelljonesjr96, @copperhead.2020, @carrotfestivals",2022-08-28T00:00:00+00:00,,
Eastbourne Feastival (Tribute Artists Festival) Rock Choir (12pm) Naked Bass (1pm) Elton John (2.15pm) Led Zeppelin (3.30pm) Cherry Dancers (4.30pm) The Beatles (4.45pm) ELO (5.45pm) Fleetwood Mac (7pm)  Abba (8.30pm),Hampden Park,"@rock_choir, @ultimateelton1, @thepretendbeatles, @ultimateeloband, @fleetwoodmaduk, @chiqueabbatribute, @feastivalevents",2022-08-28T00:00:00+00:00,,
Elton John Tribute,"The Red Lion, Stone Cross",@theredlionstonecross,2022-08-28T00:00:00+00:00,,
The Normans,Temple Bar,"@thenormansrock, @temple_eastbourne",2022-08-28T00:00:00+00:00,,
Laurent (12-3) The Watson Brothers (4-7pm),Drop in the Ocean,"@paulguitarwatson, @dropintheoceaneb_",2022-08-29T00:00:00+00:00,,
Eastbourne Vintage Festival Abba Cover (11-11.45am) Rachel Farrow (11.45-12.30pm) Russell Jones (12.30-1.15pm) Dead Dolls (1.15-2pm) Eastbourne Swingjive (2-2.30pm) Johnny Victory (2.30-3.15pm) Neil Diamond Tribute (2-3pm) DJ Music (3.15-4pm) The Diablos (4-5pm) Elvis Tribute - Andy T King (5.30-6.15pm) The Good Souls (6.25-7.25pm),Gildredge Park,"@rachelmagicalstuff, @johnnyvictory1940",2022-08-29T00:00:00+00:00,,
Eastbourne Feastival (Tribute Artists Festival) Urgent Orange (2.15pm) The Scorchers (3.30pm) The Jam (4.45pm) The Who (6pm) Ska-Per (7.15pm),Hampden Park,"@scorchersband, @the_jamd, @whoareyou_uk, @ska_per_uk",2022-08-29T00:00:00+00:00,,
"Carys Mai, Alex de Rico & Simon",The Belgian Cafe,"@carysmaimusic, @thebelgiancafeeastbourne",2022-08-18T00:00:00+00:00,,
The Zen Relics,The Crown and Anchor,"@guyandjamieszenrelics, @crownanchoreastbourne",2022-08-18T00:00:00+00:00,,
Jim Baldock (6-9pm),Drop in the Ocean,"@jimbaldockmusic, @dropintgeoceaneb_",2022-08-18T00:00:00+00:00,,
Sophie Mullan,The Emerald Bar,@the.emeraldbar,2022-08-18T00:00:00+00:00,,
Jazz & Blues Jam Night,The Stage Door,@stagedoorpub,2022-08-18T00:00:00+00:00,,
Queen Tribute Show,Bandstand On Tour (at the Welcome Centre),"@purequeen63, @bandstandeb",2022-08-19T00:00:00+00:00,,
The Normans (6-9pm),Drop in the Ocean,@thenormansrock,2022-08-19T00:00:00+00:00,,
Talor Clarke,The Garden Bar,@gardenbareastbourne,2022-08-19T00:00:00+00:00,,
The Grand Benali,"The Lamb, Old Town","@thegrandbenali, @lamb1790",2022-08-19T00:00:00+00:00,,
Joe Clements Band,Printers Playhouse,"@joeclementsband, @printers_playhouse",2022-08-19T00:00:00+00:00,,
Hall Hammond,The Belgian Cafe,@hall.hammond,2022-08-20T00:00:00+00:00,,
Some Guys Have All the Luck: the Rod Stewart Story,Congress Theatre,@eastbourne_theatres,2022-08-20T00:00:00+00:00,,
Bang Tidy (6-9pm),Drop in the Ocean,@bangtidyband.uk,2022-08-20T00:00:00+00:00,,
The Watson Brothers,The Crown and Anchor,@paulguitarwatson,2022-08-20T00:00:00+00:00,,
Rockin’ Robbins (2pm) Black River (8.30pm),The Emerald Bar,"@rockinrobbins2022, @blackriversoutheast",2022-08-20T00:00:00+00:00,,
Rewind 45,The Garden Bar,@rewind45band,2022-08-20T00:00:00+00:00,,
Joe & Graham (10am),The Under Ground Theatre,@undergroundtheatreeb,2022-08-20T00:00:00+00:00,,
Hot Damn Trio (6-9pm),Drop in the Ocean,@hotdamnfunctionband,2022-08-21T00:00:00+00:00,,
